exp_id,candidate,feature_set,encoding,mean_mae,std_mae,baseline_cv,improvement_vs_baseline,clip_mae,clip_round2_mae,pred_mean,pred_std,pred_min,pred_max,pred_endpoint_0_count,pred_endpoint_1_count,mae_y_le_0_1,mae_y_0_1_0_3,mae_y_0_3_0_7,mae_y_0_7_0_9,mae_y_ge_0_9,baseline_oof_correlation,baseline_test_mean_abs_diff,baseline_test_max_abs_diff,baseline_test_correlation,candidate_level,std_warning,endpoint_warning
v532_20260618_023511,FS8_no_BP_keep_BMI_metabolic__ENC5_missing_explicit_for_edu_only,FS8_no_BP_keep_BMI_metabolic,ENC5_missing_explicit_for_edu_only,0.13417,0.007928078714213516,0.13491666666666666,0.0007466666666666455,0.13468804725379907,0.13416999999999998,0.47684,0.19651841532670886,0.0,1.0,14,12,0.21827272727272728,0.1425920245398773,0.05679966044142614,0.17596085409252668,0.2579496402877698,0.9992843424589719,0.0032033333333333345,0.10000000000000003,0.9991230542048122,submission_candidate,False,False
v532_20260618_023511,FS8_no_BP_keep_BMI_metabolic__ENC4_no_ordinal_except_binary,FS8_no_BP_keep_BMI_metabolic,ENC4_no_ordinal_except_binary,0.13417,0.007928078714213516,0.13491666666666666,0.0007466666666666455,0.13468804725379907,0.13416999999999998,0.47684,0.19651841532670886,0.0,1.0,14,12,0.21827272727272728,0.1425920245398773,0.05679966044142614,0.17596085409252668,0.2579496402877698,0.9992843424589719,0.0032033333333333345,0.10000000000000003,0.9991230542048122,submission_candidate,False,False
v532_20260618_023511,FS8_no_BP_keep_BMI_metabolic__ENC1_all_onehot,FS8_no_BP_keep_BMI_metabolic,ENC1_all_onehot,0.13420333333333334,0.007889897431619853,0.13491666666666666,0.0007133333333333158,0.13469215650943547,0.13420333333333334,0.4768733333333333,0.19648670768694448,0.0,1.0,14,12,0.2186060606060606,0.14254601226993865,0.05676570458404075,0.17604982206405695,0.25798561151079136,0.9992303734053836,0.0032266666666666676,0.10000000000000003,0.9991103076238737,submission_candidate,False,False
v532_20260618_023511,FS8_no_BP_keep_BMI_metabolic__ENC0_v53_current,FS8_no_BP_keep_BMI_metabolic,ENC0_v53_current,0.13452666666666666,0.008081266249637545,0.13491666666666666,0.00039000000000000146,0.13505641080337671,0.13452666666666666,0.4767166666666667,0.19660893014482614,0.0,1.0,13,12,0.21863636363636366,0.1425,0.05735144312393888,0.17647686832740214,0.2582014388489209,0.9994946150951743,0.0025866666666666677,0.05999999999999994,0.9994942985665761,tiny_micro_candidate,False,False
v532_20260618_023511,FS8_no_BP_keep_BMI_metabolic__ENC3_sleep_revised,FS8_no_BP_keep_BMI_metabolic,ENC3_sleep_revised,0.13452666666666666,0.008081266249637545,0.13491666666666666,0.00039000000000000146,0.13505641080337671,0.13452666666666666,0.4767166666666667,0.19660893014482614,0.0,1.0,13,12,0.21863636363636366,0.1425,0.05735144312393888,0.17647686832740214,0.2582014388489209,0.9994946150951743,0.0025866666666666677,0.05999999999999994,0.9994942985665761,tiny_micro_candidate,False,False
v532_20260618_023511,FS8_no_BP_keep_BMI_metabolic__ENC2_clinical_order,FS8_no_BP_keep_BMI_metabolic,ENC2_clinical_order,0.13452666666666666,0.008081266249637545,0.13491666666666666,0.00039000000000000146,0.13505641080337671,0.13452666666666666,0.4767166666666667,0.19660893014482614,0.0,1.0,13,12,0.21863636363636366,0.1425,0.05735144312393888,0.17647686832740214,0.2582014388489209,0.9994946150951743,0.0025866666666666677,0.05999999999999994,0.9994942985665761,tiny_micro_candidate,False,False
