exp_id,candidate,seed,n_splits,postprocess,mean_mae,std_mae,pred_mean,pred_std,pred_min,pred_max,pred_endpoint_0_count,pred_endpoint_1_count,sentinel_value,improvement_vs_seed42,pred_std_delta_vs_seed42,seed_mean_mae_std,is_candidate,decision,submission_pred_mean,submission_pred_std,submission_pred_min,submission_pred_max,submission_different_row_count,submission_mean_abs_diff,submission_max_abs_diff,submission_prediction_correlation,submission_value_count_abs_diff_sum,submission_left_endpoint_0_count,submission_left_endpoint_1_count,submission_right_endpoint_0_count,submission_right_endpoint_1_count
v531_20260617_190253,sentinel99_seed5_ensemble,mean_5seed,10,clip_0_1_round2,0.13540666666666668,0.0012617901744919524,0.4760366666666666,0.18746814864879888,0.0,1.0,10,4,99.0,-0.0004900000000000182,-0.008045108048834904,0.0012617901744919524,False,not recommended; keep v5.3 sentinel99,0.4957066666666667,0.17703035673189998,0.05,0.95,1472,0.012656666666666667,0.06000000000000005,0.9998257068558848,554,4,5,0,0
