candidate,fold,postprocess,mae,C,gamma,epsilon
c0.85_g1.15_e0,8,round2,0.14209999999999998,3.369001101390422,1.222635955522794,0.0
c0.85_g1.15_e0,9,clip,0.14188803375564332,3.369001101390422,1.222635955522794,0.0
c0.85_g1.15_e0,9,round2,0.14156666666666667,3.369001101390422,1.222635955522794,0.0
c0.85_g1.15_e0,10,clip,0.13575204380448833,3.369001101390422,1.222635955522794,0.0
c0.85_g1.15_e0,10,round2,0.13533333333333333,3.369001101390422,1.222635955522794,0.0
c0.85_g1.3_e0,1,clip,0.12936396325630137,3.369001101390422,1.3821102105909846,0.0
c0.85_g1.3_e0,1,round2,0.1290333333333333,3.369001101390422,1.3821102105909846,0.0
c0.85_g1.3_e0,2,clip,0.1238319950716482,3.369001101390422,1.3821102105909846,0.0
c0.85_g1.3_e0,2,round2,0.12356666666666667,3.369001101390422,1.3821102105909846,0.0
c0.85_g1.3_e0,3,clip,0.13859226112336923,3.369001101390422,1.3821102105909846,0.0
c0.85_g1.3_e0,3,round2,0.13820000000000002,3.369001101390422,1.3821102105909846,0.0
c0.85_g1.3_e0,4,clip,0.14273891033030656,3.369001101390422,1.3821102105909846,0.0
c0.85_g1.3_e0,4,round2,0.14253333333333335,3.369001101390422,1.3821102105909846,0.0
c0.85_g1.3_e0,5,clip,0.14007990362542838,3.369001101390422,1.3821102105909846,0.0
c0.85_g1.3_e0,5,round2,0.13973333333333335,3.369001101390422,1.3821102105909846,0.0
c0.85_g1.3_e0,6,clip,0.12084047699283607,3.369001101390422,1.3821102105909846,0.0
c0.85_g1.3_e0,6,round2,0.12059999999999997,3.369001101390422,1.3821102105909846,0.0
c0.85_g1.3_e0,7,clip,0.1375651868788311,3.369001101390422,1.3821102105909846,0.0
c0.85_g1.3_e0,7,round2,0.1371666666666667,3.369001101390422,1.3821102105909846,0.0
c0.85_g1.3_e0,8,clip,0.14282920057769796,3.369001101390422,1.3821102105909846,0.0
c0.85_g1.3_e0,8,round2,0.14229999999999998,3.369001101390422,1.3821102105909846,0.0
c0.85_g1.3_e0,9,clip,0.14190756626496867,3.369001101390422,1.3821102105909846,0.0
c0.85_g1.3_e0,9,round2,0.14176666666666665,3.369001101390422,1.3821102105909846,0.0
c0.85_g1.3_e0,10,clip,0.13598615604766154,3.369001101390422,1.3821102105909846,0.0
c0.85_g1.3_e0,10,round2,0.1356,3.369001101390422,1.3821102105909846,0.0
c1_g0.7_e0,1,clip,0.1292288777832683,3.963530707518144,0.7442131903182224,0.0
c1_g0.7_e0,1,round2,0.12863333333333335,3.963530707518144,0.7442131903182224,0.0
