exp_id,candidate,feature_set,encoding,mean_mae,std_mae,baseline_cv,improvement_vs_baseline,clip_mae,clip_round2_mae,pred_mean,pred_std,pred_min,pred_max,pred_endpoint_0_count,pred_endpoint_1_count,mae_y_le_0_1,mae_y_0_1_0_3,mae_y_0_3_0_7,mae_y_0_7_0_9,mae_y_ge_0_9,candidate_level,std_warning,endpoint_warning
v532_20260618_023511,FS8_no_BP_keep_BMI_metabolic__ENC0_v53_current,FS8_no_BP_keep_BMI_metabolic,ENC0_v53_current,0.13452666666666666,0.008081266249637545,0.13491666666666666,0.00039000000000000146,0.13505641080337671,0.13452666666666666,0.4767166666666667,0.19660893014482614,0.0,1.0,13,12,0.21863636363636366,0.1425,0.05735144312393888,0.17647686832740214,0.2582014388489209,tiny_micro_candidate,False,False
v532_20260618_023511,FS3_raw_plus_BMI_metabolic_product__ENC0_v53_current,FS3_raw_plus_BMI_metabolic_product,ENC0_v53_current,0.13476666666666665,0.007983269542774602,0.13491666666666666,0.00015000000000001124,0.13528430219281157,0.13476666666666665,0.47657,0.1968969050808319,0.0,1.0,14,12,0.21848484848484848,0.14245398773006135,0.05763157894736842,0.17695729537366545,0.2589208633093525,micro_candidate,False,False
v532_20260618_023511,FS4_raw_plus_BMI_metabolic_ratio__ENC0_v53_current,FS4_raw_plus_BMI_metabolic_ratio,ENC0_v53_current,0.13481,0.00795724764748821,0.13491666666666666,0.00010666666666664382,0.13527131705027884,0.13480999999999999,0.4767666666666667,0.19669987926548552,0.0,1.0,13,12,0.219,0.14280674846625765,0.057640067911714776,0.1767081850533808,0.25841726618705035,micro_candidate,False,False
v532_20260618_023511,FS0_baseline_S2_all__ENC0_v53_current,FS0_baseline_S2_all,ENC0_v53_current,0.13491666666666666,0.008082021657609812,0.13491666666666666,0.0,0.13526386701893614,0.13491666666666666,0.47696000000000005,0.19551325669763378,0.0,1.0,10,10,0.22039393939393936,0.14320552147239266,0.057105263157894735,0.176423487544484,0.2598201438848921,hold,False,False
v532_20260618_023511,FS7_no_product_keep_ratio_BP__ENC0_v53_current,FS7_no_product_keep_ratio_BP,ENC0_v53_current,0.13498333333333332,0.008067083705167118,0.13491666666666666,-6.666666666665932e-05,0.13542620726975155,0.13498333333333332,0.47700666666666663,0.19563178990464714,0.0,1.0,11,10,0.22027272727272726,0.14328220858895704,0.05728353140916809,0.17647686832740214,0.2596402877697842,hold,False,False
v532_20260618_023511,FS1_raw_plus_BMI_only__ENC0_v53_current,FS1_raw_plus_BMI_only,ENC0_v53_current,0.13499333333333335,0.007732595750266341,0.13491666666666666,-7.666666666669708e-05,0.13552793927700338,0.13499333333333333,0.47671,0.19710528336630226,0.0,1.0,14,12,0.21872727272727271,0.14282208588957057,0.05792020373514432,0.1772419928825623,0.25841726618705035,hold,False,False
v532_20260618_023511,FS6_no_ratio_keep_product_BP__ENC0_v53_current,FS6_no_ratio_keep_product_BP,ENC0_v53_current,0.1351166666666667,0.00804728694408829,0.13491666666666666,-0.00020000000000003348,0.1354862251780159,0.13511666666666666,0.47686666666666666,0.19569623031731864,0.0,1.0,10,10,0.22024242424242427,0.14319018404907977,0.05735144312393888,0.17685053380782917,0.2602877697841727,hold,False,False
v532_20260618_023511,FS2_raw_plus_BMI_BP__ENC0_v53_current,FS2_raw_plus_BMI_BP,ENC0_v53_current,0.13528333333333334,0.00794582350113008,0.13491666666666666,-0.0003666666666666818,0.13566010002823453,0.13528333333333334,0.4768733333333333,0.19582664096931926,0.0,1.0,11,10,0.22027272727272726,0.14348159509202454,0.057453310696095085,0.17725978647686833,0.26010791366906477,hold,False,False
v532_20260618_023511,FS5_raw_only_no_derived__ENC0_v53_current,FS5_raw_only_no_derived,ENC0_v53_current,0.13552666666666668,0.007749389462211658,0.13491666666666666,-0.0006100000000000272,0.13599904764029402,0.13552666666666663,0.47649,0.19755300292070394,0.0,1.0,14,12,0.21878787878787875,0.14311349693251535,0.05862478777589134,0.17765124555160142,0.2596043165467626,hold,False,False
