exp_id,candidate,mean_mae,std_mae,base_cv,improvement_vs_v532_base,C,gamma,c_mult,gamma_mult,scaler,metabolic_mode,cat_weight,sentinel_value,clip_mae,clip_round2_mae,pred_mean,pred_std,pred_min,pred_max,pred_endpoint_0_count,pred_endpoint_1_count,mae_y_le_0_1,mae_y_0_1_0_3,mae_y_0_3_0_7,mae_y_0_7_0_9,mae_y_ge_0_9,group,candidate_level,std_warning,endpoint_warning,extreme_mae_warning
v533_20260618_031345,SCALE0_current,0.13417,0.007928078714213516,0.13417,0.0,3.963530707518144,1.0631617004546035,1.0,1.0,current,current_ratio_product,1.0,99.0,0.13468804725379907,0.13416999999999998,0.47684,0.19651841532670886,0.0,1.0,14,12,0.21827272727272728,0.1425920245398773,0.05679966044142614,0.17596085409252668,0.2579496402877698,scaler,hold,False,False,False
v533_20260618_031345,SCALE2_robust,0.13417,0.007928078714213516,0.13417,0.0,3.963530707518144,1.0631617004546035,1.0,1.0,robust,current_ratio_product,1.0,99.0,0.13468804725379907,0.13416999999999998,0.47684,0.19651841532670886,0.0,1.0,14,12,0.21827272727272728,0.1425920245398773,0.05679966044142614,0.17596085409252668,0.2579496402877698,scaler,hold,False,False,False
v533_20260618_031345,SCALE1_standard,0.13557666666666668,0.00784005306734371,0.13417,-0.0014066666666666672,3.963530707518144,1.0631617004546035,1.0,1.0,standard,current_ratio_product,1.0,99.0,0.13590677146179178,0.13557666666666665,0.4773266666666667,0.19412405313327485,0.0,1.0,10,6,0.22378787878787876,0.14394171779141104,0.05688455008488965,0.17695729537366545,0.2610431654676259,scaler,hold,False,False,False
v533_20260618_031345,SCALE3_power_yeojohnson,0.14566666666666667,0.007181595132139892,0.13417,-0.011496666666666655,3.963530707518144,1.0631617004546035,1.0,1.0,power_yeojohnson,current_ratio_product,1.0,99.0,0.14597409587816082,0.14566666666666667,0.47877666666666674,0.17905555120975325,0.0,1.0,6,4,0.2428787878787879,0.158420245398773,0.06044991511035654,0.18603202846975092,0.2798561151079137,scaler,hold,True,False,True
v533_20260618_031345,SCALE4_quantile_normal_X_only,0.16822666666666666,0.007080590754456773,0.13417,-0.03405666666666665,3.963530707518144,1.0631617004546035,1.0,1.0,quantile_normal_x_only,current_ratio_product,1.0,99.0,0.1683490426188696,0.16822666666666666,0.48041666666666677,0.15360748074752986,0.0,1.0,6,4,0.2892121212121212,0.18716257668711656,0.06916808149405773,0.2101067615658363,0.31528776978417267,scaler,hold,True,False,True
